trainnumber,elviraid,delay
558048,296,4.048995547454692
552833,516,4.042473690057519
557405,295,4.040071785755997
55369,225,4.037196333428199
553336,515,4.034717700820551
5535015,121,4.028302519727417
551867,137,4.025807214157224
559807,414,4.0228096077936835
557738,520,4.020658941342143
5519614,134,4.019381973572855
5519611,32,4.016489108833837
553318,520,4.013358903858176
558954,492,4.013079151425318
556641,226,4.012135105123236
43927,2,4.00837789661319
55955,520,4.005872311340256
5537711,524,4.005491321583286
5539512,514,4.004464989353925
55737,512,4.003347044181276
551562,6,4.000113032907625
5513820,1,4.0
553342,514,3.9865648341535573
5518793,95,3.985084205595523
36H1200,372,3.9845726922271396
5511875,1,3.9827586206896552
43913,4,3.9820023887361344
555822,343,3.975967959532002
55734,518,3.975887838060069
55754,294,3.969537290870583
43917,5,3.9663610595753456
5513871,2,3.9633305988515177
36H4188,500,3.963054242292448
555333,517,3.9593124722562387
555047,512,3.9552742979136073
55757,294,3.9528954142373363
5519783,72,3.949289779203791
55318,341,3.9487854609084874
4319154,1,3.9473684210526314
55705,517,3.942253740597104
5518406,202,3.931160684034965
555008,522,3.9309708949469715
5539516,518,3.9302493443044133
5518494,19,3.9233439426088306
5536712,449,3.9219418768456533
5519782,70,3.914427468281365
5518708,139,3.9107534537971684
552749,480,3.9098595121610757
557708,524,3.905598308496676
557501,307,3.904337665108227
554436,424,3.9020805835370402
5518403,166,3.900626872507577
5534436,15,3.8976275627059938
5519636,136,3.896570933795801
55725,517,3.891908605419729
555334,514,3.889816230719688
55717,513,3.8895906938736378
5537511,530,3.8883446187562263
555135,519,3.887529011244653
557049,349,3.8853704682376273
553334,516,3.8804905966532
559048,516,3.8720237801705633
55615,517,3.869927894793742
557721,462,3.8612820680824522
557706,517,3.85489900548898
556643,515,3.853719861427531
55933,513,3.85177515413848
555133,536,3.850698006409459
5538618,209,3.8492035639368836
554948,518,3.8458848294564127
5535732,64,3.844355616754155
55925,286,3.8368584788954627
559697,455,3.8368476524591917
5538824,64,3.8364944540476844
557701,531,3.8352223761432356
5537318,536,3.834467480867876
553422,343,3.8328160337480512
5517203,25,3.8297657636677314
5535718,537,3.8290163397320267
5533528,529,3.828661498341213
555721,362,3.828043883658797
5519699,217,3.8271582435497873
5535416,514,3.8174771869928406
4319185,5,3.8166760531160002
552646,135,3.8130463534103094
36H1616,4,3.8108036890645587
55924,514,3.80805608504682
5519750,103,3.804898922248479
555344,513,3.8044105712347585
556617,510,3.8012923592531145
559051,517,3.7978632644969474
55923,286,3.797446523167096
5516129,1,3.794392523364486
5518502,235,3.7938181098649575
55722,512,3.7934451056348713
36H8702,84,3.7887998416808686
43935,6,3.7880042926932993
559604,501,3.7866571200762844
556043,27,3.7863749447810786
553476,352,3.7838854232212116
5519600,4,3.783345320267152
555711,517,3.7727103099501793
558957,470,3.7726560148933683
555723,350,3.7721049962299174
558398,440,3.7718235597047998
552652,14,3.7698840633366606
559248,517,3.7661605035888823
55617,514,3.7642201468268217
558062,512,3.7640334926580743
555321,537,3.760195675180937
55376,223,3.75974829436185
55546,517,3.7588604964178125
555712,513,3.7586885374941708
5538341,518,3.758620359473474
55374,223,3.7571359858001667
55619,513,3.7540237402862124
5517248,78,3.7537074241103254
5539515,318,3.75029497141698
555506,518,3.7441468876601394
5519733,170,3.7439452640791977
5537638,517,3.7432223881637383
554958,571,3.7410452863190673
5535418,527,3.7369313499452956
553026,345,3.7354104990511647
55751,303,3.73517416061234
55814,517,3.7276501697506133
5536562,258,3.726155699761365
5518218,30,3.7258851591027207
559525,354,3.723063418058617
552821,537,3.7218710391046126
554946,523,3.7195126930908713
559044,351,3.717583946659028
553326,280,3.716967337272413
555713,515,3.7054861585089927
556623,516,3.7037751315599623
551909,70,3.70143826130033
5536724,452,3.693966892479054
559511,526,3.6929148587179417
554941,524,3.6884182071960883
558218,504,3.685970895570682
551849,137,3.6828471820437
55913,512,3.682290707386756
55558,519,3.681403692031875
43945,5,3.681122560998722
552876,337,3.674052161509626
55968,517,3.672563999241854
555731,523,3.671315844236592
559021,528,3.6705459922293002
4339838,8,3.66988743176403
5519701,136,3.668011141022987
55712,514,3.6673566666831654
5536511,531,3.6617141079065063
551957,71,3.6616281831514828
552655,15,3.6598855803806294
55934,515,3.6591826056876524
55848,400,3.6578890951730885
553314,515,3.657660080467695
552739,397,3.6564615466737673
55914,512,3.6562849351409907
5519784,72,3.6553248878409565
5533023,231,3.6534631148905445
5535522,509,3.6487952774377326
555211,516,3.647968385525872
555145,519,3.646624561906486
558043,516,3.646250743563897
55943,511,3.6461622443664297
36H2019,483,3.645476016289151
55822,514,3.6414733721094064
559513,518,3.640001483144117
551860,69,3.635838945936107
555326,518,3.6290773801483454
551900,70,3.627892384878463
55912,511,3.622550912797722
5537038,517,3.6207810900060227
552751,495,3.6193807706395753
5519052,45,3.6185953953308445
55842,377,3.6185449579700735
55704,518,3.618149259217395
559314,384,3.6045397490527225
557628,156,3.6038420567660046
5519607,190,3.6034140754437147
36H1233,32,3.6018193553841136
5519757,75,3.598907429555154
559600,523,3.593848841867553
551576,20,3.591744194086407
5518493,23,3.589982703389204
559004,507,3.586038481312432
552843,518,3.5818794163319585
558032,512,3.579352164711664
557801,532,3.572348260360561
5535029,62,3.5721353002024467
551654,6,3.5719969934380256
55856,396,3.5635054463245024
5537121,190,3.5589703093148657
5518495,18,3.554739657245517
5535018,62,3.5544724280339564
5518698,11,3.5537903392738768
552352,262,3.5512598453601485
5513525,1,3.5494505494505493
55605,518,3.5487015340922228
555734,518,3.5469025764011803
558046,516,3.5442309670236476
55554,516,3.5435180884752953
552608,251,3.54330131959093
5512723,1,3.5384615384615383
36H4278,8,3.537265233903889
5519746,206,3.537015782912308
557403,295,3.536393685058033
438996,2,3.523452611218569
557018,525,3.5228872239759026
557723,518,3.5197520409471923
5535726,515,3.518517195797921
55707,513,3.5149866085789636
554938,531,3.513742182764218
5535424,514,3.5137209091205612
552823,517,3.513256314358286
559554,511,3.5128886390312113
55857,379,3.511305463259756
558051,519,3.505199037300212
55845,380,3.5028186089566575
555720,350,3.502627804246204
557402,316,3.4879325472755887
559032,512,3.4858421682356346
553418,353,3.483928004285124
552848,496,3.481862317686705
5539513,496,3.480487974432025
558961,377,3.4800746224630754
553316,517,3.4780425972621303
5519745,194,3.4779457418563955
557436,352,3.477562034624931
554926,519,3.4771712219528794
5535517,349,3.476406767001659
5538941,506,3.4744238463321895
43947,6,3.4716318803478057
5533536,299,3.468719553286474
5516709,41,3.468140114770112
558208,427,3.462577204341216
557714,458,3.4605729426055545
557727,512,3.4604362743365322
55264,404,3.4547435969482048
559519,511,3.4536688635337094
55732,511,3.45294426130859
555504,517,3.4522220526670946
5519056,138,3.44757042360824
559005,510,3.4472114685572692
555737,513,3.44310334627199
55945,512,3.4421799452075725
5535238,512,3.4415064661191446
556198,526,3.4384361349998085
55957,513,3.433665318564642
5537311,525,3.4332226095296603
558201,529,3.4326256973087617
36H4298,7,3.429929973089492
36H4178,510,3.4295715201537713
552838,512,3.4231462867785916
557736,519,3.421819755152492
5536751,85,3.4190333003843487
559027,256,3.41776771686139
5537466,69,3.4161739109982356
559228,523,3.413822776190908
5537126,518,3.4086419504448444
559308,352,3.4080369899349567
558550,248,3.40686884364911
5517712,167,3.4064418638503975
5534422,15,3.4047066919657314
554936,519,3.4021369717364793
439048,1,3.4
5519741,181,3.395221755612848
555715,510,3.3934664224433293
36H9403,1,3.392857142857143
5519734,176,3.3910082400845183
5532238,521,3.3897469040209796
552846,494,3.385387442199037
555727,349,3.3827836690991178
55542,512,3.382618785538815
5539038,228,3.3807477085601243
552799,46,3.380424574910672
554944,518,3.3792301221114247
5534424,15,3.37490312158888
559042,348,3.3735474115195334
5519626,138,3.3714518531324105
553046,352,3.3693516184724355
555021,519,3.3676668621757258
5537115,513,3.3656093732058423
556221,540,3.362286990509415
552616,125,3.3598359124900288
55544,513,3.3536043047341266
559564,516,3.3524683965354742
55853,396,3.3523057013312605
36H4760,2,3.352272727272727
5512313,1,3.3518518518518516
55580,513,3.351024004938118
5535728,63,3.345404828338152
552392,65,3.344293122694533
554016,353,3.338300903486101
55852,377,3.3375813733780806
555768,3,3.3324137931034485
5566,516,3.3323721129533106
5518700,22,3.3300405413313996
55915,511,3.329507526519011
55749,21,3.3288813575640868
552783,474,3.3263924069860407
431941,2,3.326388888888889
55909,503,3.3240898463193553
55600,226,3.322440805872769
552763,478,3.3184463408072777
5538813,57,3.3180150624926905
552836,493,3.3179028214956867
553322,513,3.3169059679488426
5534121,431,3.315461426079916
559214,510,3.31268058365708
558952,376,3.310156391180505
5538818,152,3.307172366648502
5517707,167,3.3071722375150614
5537117,513,3.3064029876184997
5519744,178,3.3042024691996184
5536734,354,3.3020477821157614
554921,535,3.301738666229465
557546,44,3.299125985773392
55603,529,3.2972085724931044
559706,202,3.2955540312040967
55952,514,3.2905083774183423
559523,517,3.2828836837229525
553458,358,3.2825824647053334
554546,514,3.2779536576084407
553254,353,3.277669186803511
556621,430,3.2771497158170377
5519617,134,3.2750635427029713
4313992,1,3.2745098039215685
5539525,428,3.273511900424761
5532262,117,3.2660301010655135
55843,379,3.2647585987688
557451,517,3.2616484023576238
555500,512,3.2612266743463967
5518852,134,3.2598906678827455
5516333,43,3.2578183176782285
5532232,507,3.257656730078869
55548,525,3.2571668967096707
557400,510,3.2562540075827795
552811,527,3.253964675085281
555147,519,3.2521052000079584
55905,508,3.249404169082454
55907,505,3.249098889800046
552888,347,3.248991874301868
5519707,178,3.248844232993152
5538838,516,3.2453930784443257
554426,425,3.2403112466054744
555514,517,3.2396488940407826
5537125,518,3.239255741496774
559836,231,3.239123926752751
559690,515,3.2380521022564475
552457,506,3.2366164302674254
556136,442,3.234384946457037
552635,15,3.2238502354462195
5535618,504,3.223045124780352
557703,516,3.220749222591949
5537113,516,3.220238699831999
554916,521,3.218404010393131
554427,349,3.212642756749312
5562,513,3.2060744962774343
5517721,57,3.2056095909036664
55724,516,3.2053204143538654
55700,513,3.200947642069438
554526,511,3.1999877097494007
557611,155,3.1977411964349214
36H1368,2,3.1956521739130435
552827,511,3.195077141774592
554502,36,3.194345697585225
553827,338,3.1906813039821142
554918,533,3.1892409156929666
553368,514,3.188505066553222
555428,518,3.186531295327124
559309,352,3.1855839566442623
55702,512,3.1804327580195135
5512557,20,3.1784870358399773
5519736,178,3.177596716316139
5535422,512,3.176861465752584
552818,494,3.1766501088871393
552690,2,3.175
5535711,524,3.166259553871592
557636,153,3.1651228876732986
439928,486,3.164135127508656
5564,513,3.162125505881396
43922,5,3.160617389097442
555212,511,3.1583730939449897
5512658,1,3.1574074074074074
553398,168,3.156401888036793
552866,336,3.156160562621289
439488,117,3.15603767097468
5519748,121,3.1544824213664544
5512556,19,3.1526317722525152
559012,511,3.1521180461078475
558067,512,3.1513101501154948
553246,349,3.1488297884924137
553436,355,3.1482445968864154
558609,380,3.1471255029010625
5560,513,3.1429182674613574
552637,14,3.1426783682934984
555735,514,3.142380690045834
5532626,437,3.1393445747703
55755,289,3.138419289400464
5534414,15,3.1383192876099506
5518728,82,3.1343262399936482
557735,517,3.1326281973791765
5539517,512,3.132013683388596
5518610,124,3.1306452181527553
5542,517,3.126753628292329
55549,512,3.1241604084612358
5519010,166,3.1233305794469617
5535228,512,3.1229831880422965
5536738,439,3.122251878459553
557715,517,3.121693424036573
5532220,512,3.1207091923998487
55714,516,3.120111957409306
557751,517,3.1197767695565095
557009,508,3.1172041293439543
551943,57,3.1169505088557723
5512580,2,3.1166666666666667
439817,494,3.114291685478217
5519631,73,3.1126352573284954
556208,517,3.110593722302774
556625,517,3.1087842455316372
553122,505,3.102688281471697
554578,452,3.100944148047125
553428,494,3.100454459359079
55759,513,3.0977201282908218
555262,351,3.0966469676770294
554942,515,3.096504270130469
556108,533,3.096247064106574
559016,530,3.0952071285620066
553226,353,3.093524494365715
555502,511,3.093490406918673
5519742,176,3.09187122809351
55977,3,3.091680839575512
5536556,260,3.0852434975670437
5537018,520,3.0847719102256
4319457,73,3.0839926489856833
552773,341,3.081941371286554
558304,496,3.0818513471935547
36H4251,9,3.0779037231418185
55274,371,3.0751234408317085
553220,346,3.073292720905882
557748,517,3.0729886649986335
553438,362,3.071513578251079
559239,515,3.070458013834735
554922,516,3.0694552885209805
553486,493,3.0687954224860134
555015,512,3.0685546850836825
5512522,20,3.0616645914472
55609,514,3.060920345159501
5519057,44,3.0608158802676186
5538825,64,3.059504339343291
5519773,72,3.0570248298249685
559031,351,3.0511410234757843
557726,514,3.048960614243643
553344,518,3.044491194644876
559059,350,3.0436945482856457
36H1907,329,3.040523708099551
553416,353,3.0392347613451287
558037,513,3.0382175426942113
5539037,512,3.034737926283268
554568,371,3.0342765472077327
55709,513,3.034137632230956
552586,338,3.0339864683527553
5538817,64,3.0312473408223353
5535616,341,3.028188044245243
5533612,514,3.0273313826140313
555032,509,3.0269389268204963
55919,498,3.0234758126254158
555838,516,3.0218562744539
552859,506,3.019770667088186
5536714,351,3.0194772411265185
559702,201,3.018698006247146
55378,221,3.0183924299243206
5511568,1,3.0172413793103448
559524,384,3.01378376530467
557241,522,3.0117337254759526
55280,461,3.0112140149616087
558254,263,3.011190245747833
556298,471,3.0101993320657594
559015,516,3.009259733052606
558052,512,3.0085278192694753
554524,510,3.007099760051733
439047,1,3.0
5511887,1,3.0
5539054,196,2.9968218241300066
553414,349,2.995549281517984
552849,514,2.9953976395780293
553216,350,2.993299827513936
556035,26,2.9931640684535066
5516303,79,2.989051460106651
555223,513,2.9870223689146425
552786,458,2.986755400898954
557618,152,2.9864376933877743
553176,511,2.9855039592930757
553341,518,2.9828382295998424
552878,358,2.9824306790898527
558071,425,2.98202792953178
55965,1,2.981651376146789
556008,522,2.979152983957014
558034,513,2.977470044179155
553206,352,2.9761150554284184
55824,516,2.9742263129090647
552636,140,2.9705980831672867
55753,294,2.9691460669422187
558061,526,2.9685248186838384
4319196,5,2.968279752407729
5518792,93,2.964516512668853
559024,545,2.963330086013233
5518207,15,2.961706944374302
553230,349,2.960977822674313
554931,536,2.960161619695127
559526,517,2.9578671523061404
5537418,461,2.957463995213176
559797,202,2.9573100476773972
553773,25,2.9545594808044253
5536557,264,2.9534383169893
557737,512,2.9533590185287277
557616,150,2.949795643017331
36H4383,6,2.948785242238387
552386,349,2.948077433644599
558913,92,2.94645068878594
552741,513,2.945413144574936
553240,349,2.945325621832447
5513335,4,2.9436147186147186
439836,276,2.943159635874643
5519774,70,2.9421956100478246
551855,3,2.9341861341861346
553434,352,2.9335183832993565
558118,517,2.9311107896072546
556336,484,2.9304974333431826
557507,292,2.9281146767902735
558236,517,2.9269851733401433
5537213,518,2.9267187151809035
5538427,89,2.9260261468550346
5513290,2,2.9230769230769234
5538652,275,2.9221637454886404
55130,384,2.921524229612661
5519801,49,2.9193475194667977
5538212,496,2.917561140765046
552756,326,2.9131587902470493
558601,362,2.9130465103819687
5511562,1,2.912621359223301
552669,504,2.9109203065173994
5513029,4,2.9103535353535355
43931,4,2.910146424620109
554932,517,2.907729402536811
